Fecha,Docto,Folio,TipoMovimiento,Almacen,Entradas,Salidas,Existencias,CostoUnitario,CantPorCostear,Capas,CodigoProducto,DescripcionProducto,Unidad,Últ.Compra,ControlAlmacen,MinStock,MaxStock,ExistenciaTotal
28/Dic/2020,RECEP01486,24633,Compras,1,61.0,0.0,148.25,14.0,0.0,0.0,SOGUI-1/8,SOGUILLA 1/8 TRENZADA ESTAÑADA INOX,MT,19/Mar/2021,L,50.0,100.0,63.4
22/Oct/2020,RECEP01333,21526,Compras,1,100.0,0.0,120.8,15.0,0.0,0.0,SOGUI-1/8,SOGUILLA 1/8 TRENZADA ESTAÑADA INOX,MT,19/Mar/2021,L,50.0,100.0,63.4
20/May/2020,RECEP00909,13788,Compras,1,100.0,0.0,131.0,160.0,0.0,0.0,SOGUI-1/8,SOGUILLA 1/8 TRENZADA ESTAÑADA INOX,MT,19/Mar/2021,L,50.0,100.0,63.4
29/Ene/2020,RECEP00562,8689,Compras,1,100.0,0.0,128.2,130.0,0.0,0.0,SOGUI-1/8,SOGUILLA 1/8 TRENZADA ESTAÑADA INOX,MT,19/Mar/2021,L,50.0,100.0,63.4
11/Dic/2020,RECEP01456,24118,Compras,1,2107.5,0.0,2383.5,10.07267,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
03/Dic/2020,RECEP01433,23578,Compras,1,1596.0,0.0,1596.0,10.07267,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
20/Nov/2020,RECEP01394,22893,Compras,1,940.5,0.0,1968.0,10.60267,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
03/Nov/2020,RECEP01358,22043,Compras,1,958.5,0.0,1687.5,10.60267,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
29/Oct/2020,RECEP01357,22036,Compras,1,951.0,0.0,1680.0,10.60267,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
29/Sep/2020,RECEP01260,20102,Compras,1,630.0,0.0,1389.0,10.60267,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
20/Ago/2020,RECEP01145,18053,Compras,1,1321.5,0.0,1419.0,13.33333,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
02/Jul/2020,RECEP00980,15438,Compras,1,930.0,0.0,1417.5,13.33333,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
19/May/2020,RECEP00907,13761,Compras,1,1807.5,0.0,1807.5,13.93333,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
28/Feb/2020,RECEP00907,10963,Compras,1,"1,320.0000",0.0,2249.5,21.0,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
21/Ene/2020,RECEP00532,8099,Compras,1,2400.0,0.0,2400.0,21.0,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
14/Dic/2020,RECEP01464,24234,Compras,1,2.0,0.0,6.1,531.99,1.761,936.83439,RONMI3/16X5/8,RONDANA/MICA RIGIDA 5/8ØEXT X,KG,14/Dic/2020,CB,0.0,0.0,10.456
06/Nov/2020,RECEP01369,22281,Compras,1,40.0,0.0,40.0,500.0,0.0,0.0,CABPT1003HILOPVC,CABLE P/PT100 3 HILOS FORRO PVC CAL.20,M,30/Ene/2023,MP,0.0,0.0,79.49
18/May/2020,RECEP00905,13739,Compras,1,300.0,0.0,418.0,13.0,0.0,0.0,CERCAR3/4,"CERAMICO CAFE P/CARTUCHO 3/4""ØX10CM",PZ,14/Abr/2023,I,100.0,200.0,263.0
12/Feb/2020,RECEP00641,9657,Compras,1,200.0,0.0,374.0,10.0,0.0,0.0,CERCAR3/4,"CERAMICO CAFE P/CARTUCHO 3/4""ØX10CM",PZ,14/Abr/2023,I,100.0,200.0,263.0
06/Ago/2020,RECEP01111,17288,Compras,1,80.0,0.0,80.0,17.16,0.0,0.0,CER0022,BLOCK CERAMICO 2 PARES 10 AMP,PZ,10/Jul/2023,B,20.0,40.0,59.0
27/Jun/2020,RECEP00973,15216,Compras,1,30.0,0.0,35.0,11.44,0.0,0.0,CER0022,BLOCK CERAMICO 2 PARES 10 AMP,PZ,10/Jul/2023,B,20.0,40.0,59.0
14/Ago/2020,RECEP01130,17686,Compras,1,2.0,0.0,2.0,80.08,0.0,0.0,VA00001,PLACA CERAMICA ACANALADA DE 8,pz,22/Dic/2022,PT,5.0,10.0,0.0
02/Jun/2020,RECEP00918,14184,Compras,1,1.0,0.0,1.0,97.0,0.0,0.0,VA00001,PLACA CERAMICA ACANALADA DE 8,pz,22/Dic/2022,PT,5.0,10.0,0.0
24/Ene/2020,RECEP00547,8386,Compras,1,5.0,0.0,5.0,700.0,0.0,0.0,VA00001,PLACA CERAMICA ACANALADA DE 8,pz,22/Dic/2022,PT,5.0,10.0,0.0
25/Nov/2020,RECEP01402,23097,Compras,1,200.0,0.0,244.48,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
07/Oct/2020,RECEP01277,20581,Compras,1,100.0,0.0,162.08,33.66,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
28/Jul/2020,RECEP01067,16728,Compras,1,200.0,0.0,229.95,33.66,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
11/Mar/2020,RECEP00772,11699,Compras,1,100.0,0.0,342.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
27/Feb/2020,RECEP00720,10782,Compras,1,200.0,0.0,261.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
05/Feb/2020,RECEP00597,9026,Compras,1,100.0,0.0,373.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
28/Ago/2020,RECEP01159,18395,Compras,1,2000.0,0.0,4136.0,2.47,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
28/Ago/2020,RECEP01158,18392,Compras,1,2000.0,0.0,4136.0,2.0,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
28/Ago/2020,RECEP01157,18390,Compras,1,2000.0,0.0,2136.0,2.47,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
28/Ago/2020,RECEP01156,18388,Compras,1,2000.0,0.0,2136.0,2.0,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
10/Jul/2020,RECEP01010,15870,Compras,1,1000.0,0.0,1199.0,2.0,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
28/Feb/2020,RECEP00724,10833,Compras,1,1000.0,0.0,1392.0,2.25,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
26/Feb/2020,RECEP00708,10656,Compras,1,1000.0,0.0,1432.0,2.25,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
05/Feb/2020,RECEP00597,9026,Compras,1,500.0,0.0,848.0,2.25,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
25/Nov/2020,RECEP01405,23131,Compras,1,200.0,0.0,293.134,22.6522,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
09/Oct/2020,RECEP01290,20802,Compras,1,200.0,0.0,343.174,22.6522,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
18/Sep/2020,RECEP01226,19579,Compras,1,200.0,0.0,202.53,22.6522,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
06/Ago/2020,RECEP01110,17280,Compras,1,500.0,0.0,687.83,24.48,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
31/Jul/2020,RECEP01088,16946,Compras,1,200.0,0.0,207.09,22.6522,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
17/Jul/2020,RECEP01028,16212,Compras,1,100.0,0.0,129.765,22.6522,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
14/Jul/2020,RECEP01015,15997,Compras,1,100.0,0.0,139.765,22.65,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
18/May/2020,RECEP00905,13739,Compras,1,300.0,0.0,327.95,25.74,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
13/Mar/2020,RECEP00789,11877,Compras,1,200.0,0.0,201.9,21.78,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
27/Feb/2020,RECEP00719,10781,Compras,1,200.0,0.0,259.1,23.63,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
14/Ene/2020,RECEP00515,7710,Compras,1,400.0,0.0,464.3,23.94,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
13/Mar/2020,RECEP00790,11878,Compras,1,1411.52,0.0,1432.392,3.6384,0.0,0.0,CIN801.15X0.12,CINTA NICROMEL 1.15X0.12.X7.9 OHM,M,13/Mar/2020,MP,0.0,0.0,705.392
11/Dic/2020,RECEP01455,24107,Compras,1,11.1465,0.0,15.884,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
09/Oct/2020,RECEP01299,20862,Compras,1,11.1465,0.0,15.4363,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
05/Ago/2020,RECEP01108,17199,Compras,1,7.431,0.0,11.9554,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
18/May/2020,RECEP00903,13735,Compras,1,7.431,0.0,11.9636,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
07/Feb/2020,RECEP00612,9262,Compras,1,11.1465,0.0,14.8465,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
06/Feb/2020,RECEP00611,9209,Compras,1,11.1465,0.0,14.8465,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
30/Mar/2020,RECEP00844,12667,Compras,1,30.0,0.0,30.0,600.0,0.0,0.0,CAJCONCH3/4,"CAJA  CONEXÒN CHICA NARANJA 1 Ø""",PZ,29/Sep/2023,Stock máximo:,5.0,3.0,50.0
27/Nov/2020,RECEP01414,23320,Compras,1,20.0,0.0,36.0,300.0,0.0,0.0,APBAY16C,ADAPTADOR P/ BAYONETA 1 GIRO CORTO,PZ,25/Oct/2023,G,20.0,40.0,91.0
20/Nov/2020,RECEP01395,22923,Compras,1,20.0,0.0,24.0,300.0,0.0,0.0,APBAY16C,ADAPTADOR P/ BAYONETA 1 GIRO CORTO,PZ,25/Oct/2023,G,20.0,40.0,91.0
30/Nov/2020,RECEP01423,23411,Compras,1,65.0,0.0,65.0,57.1325,0.0,0.0,LADAISL-SK-32,"LADRILLO RIGIDO SK32 9""X4 1/2"" X 3""",PZ,16/Jul/2021,MP,0.0,0.0,65.0
04/Dic/2020,RECEP01437,23662,Compras,1,12.0,0.0,12.0,58.77,0.0,0.0,"PLALMI1""","PLACA LANA MINERAL 1"" ESP. 24"" X 48"" LB",PZ,04/Dic/2020,MP,0.0,0.0,0.0
04/Mar/2020,RECEP00748,11288,Compras,1,100.0,0.0,105.0,12.51,0.0,0.0,ESPG-3/8,"ESPAGUETI F.V. C/ACRILICO 3/8(9.5MM)Ø""",MT,21/Sep/2023,L,100.0,200.0,250.0
10/Mar/2020,RECEP00769,11615,Compras,1,30.0,0.0,43.65,40.0,0.0,0.0,TUCO3/8C,"TUBO COBRE 3/8"" T/L (0.500""ODX0.035""WT)",MT,29/Sep/2021,P,6.0,12.0,14.82
20/Feb/2020,RECEP00683,10237,Compras,1,30.0,0.0,36.85,40.0,0.0,0.0,TUCO3/8C,"TUBO COBRE 3/8"" T/L (0.500""ODX0.035""WT)",MT,29/Sep/2021,P,6.0,12.0,14.82
20/Feb/2020,RECEP00682,10236,Compras,1,20.0,0.0,20.0,600.0,0.0,0.0,CAJCONGENGRA,"CAJA CONEXIÓN GRANDE NEGRA  11/4"" Ø""",PZ,20/Feb/2020,MP,0.0,0.0,22.0
24/Ene/2020,RECEP00548,8403,Compras,1,617.4,0.0,617.4,1.95238,0.0,0.0,ALDSD-19,ALAMBRE DSD CAL.19,M,24/Jul/2023,MP,0.0,0.0,1436.4807
30/Nov/2020,RECEP01423,23411,Compras,1,250.0,0.0,268.0,71.165,0.0,0.0,LADAISL-K-23,"LADRILLO  LIJERO 9 X4 1/2""X2 1/2""",PZ,03/Sep/2021,MP,0.0,0.0,41.0
18/Mar/2020,RECEP00797,12056,Compras,1,3.7155,0.0,7.431,350.96105,0.0,0.0,LAMIESPEJO-26,LAMINA ACABADO ESPEJO CAL.26,M2,18/Mar/2020,Q,2.0,3.0,0.651
12/Mar/2020,RECEP00784,11797,Compras,1,3.7155,0.0,3.7155,350.96105,0.0,0.0,LAMIESPEJO-26,LAMINA ACABADO ESPEJO CAL.26,M2,18/Mar/2020,Q,2.0,3.0,0.651
07/Feb/2020,RECEP00619,9314,Compras,1,2.0,0.0,2.0,390.0,0.0,0.0,VARINOX3/32,"VARILLA A/INOX  Ø 3/32X 1 MT LONG""",M,07/Feb/2020,MP,0.0,0.0,0.0
28/Abr/2020,RECEP00885,13328,Compras,1,5.0,0.0,6.0,2000.0,0.0,0.0,BB1 1/2X1/2-300W,"BOQUILLA 11/2X1""1/2"" 300W 240V""",PZ,13/Oct/2023,Stock máximo:,0.0,0.0,10.0
07/Feb/2020,RECEP00624,9339,Compras,1,300.0,0.0,853.0,0.65,0.0,0.0,TORGA3/16X1/4,TORNILLO C/GOTA GALV STD,PZ,26/Sep/2023,Stock máximo:,0.0,0.0,44.0
02/Dic/2020,RECEP01429,23503,Compras,1,7.0,0.0,7.0,1390.0,0.0,0.0,ESPARRAGO1/2,"ESPARRAGO A/INOX 1/2X 1 MT LONG""",PZ,02/Dic/2020,MP,0.0,0.0,4.5
30/Abr/2020,RECEP00890,13443,Compras,1,100.0,0.0,209.5,400.0,0.0,0.0,CABTERTJ-20,CABLE P/TERMOPAR TEFLON  TJ CAL.20,M,06/Nov/2023,MP,0.0,0.0,131.9
31/Ago/2020,RECEP01169,18532,Compras,1,1000.0,0.0,1150.0,2.0,0.0,0.0,ALEREC205/16,"ALETA RECTAN C/2 ORIFICIOS Ø5/16""	TUS""",PZ,02/Sep/2021,F,200.0,500.0,0.0
17/Jul/2020,RECEP01022,16154,Compras,1,3.0,0.0,3.0,6900.0,0.0,0.0,BRI21/2INOXNOM15,BRIDA CIEGA AC.INOX21/2 NOM 150-4,PZ,17/Jul/2020,MP,0.0,0.0,0.0
12/Dic/2020,RECEP01458,24165,Compras,1,7.62,0.0,7.62,143.44564,0.0,0.0,"PFC1""","PLACA FIBRA CERAMICA DE 1""",PZ,12/Dic/2020,MP,0.0,0.0,0.0
07/Sep/2020,RECEP01191,19026,Compras,1,600.0,0.0,602.9,13.68,0.0,0.0,CABFV-16250°,CABLE FV CAL.16-250°,MT,17/Ago/2023,C,100.0,300.0,0.0
10/Feb/2020,RECEP00631,9471,Compras,1,100.0,0.0,131.4,13.68,0.0,0.0,CABFV-16250°,CABLE FV CAL.16-250°,MT,17/Ago/2023,C,100.0,300.0,0.0
23/Ene/2020,RECEP00540,8290,Compras,1,100.0,0.0,102.7,13.68,0.0,0.0,CABFV-16250°,CABLE FV CAL.16-250°,MT,17/Ago/2023,C,100.0,300.0,0.0
14/Sep/2020,RECEP01213,19400,Compras,1,50.0,0.0,93.4391,660.0,0.0,0.0,OXIMAGCAR,OXIDO DE MAGNESIO P/CARTUCHOS,KG,21/Ago/2023,Stock máximo:,10.0,300.0,7.9446
23/Sep/2020,RECEP01237,19820,Compras,1,300.0,0.0,447.0,4.0,228.0,1094.0,CERA1514-2B,AISLADOR P/ ELEMENTO CAL. 14- 2 BARR,PZ,30/Abr/2021,I,50.0,100.0,219.0
22/Ene/2020,RECEP00557,8469,Compras,1,20.0,0.0,20.0,900.0,0.0,0.0,CDROSINOX 1/4,CONECTOR DOBLEINOX 1/4,PZ,18/Jul/2023,G,10.0,30.0,34.0
23/Jul/2020,RECEP01049,16462,Compras,1,1.0,0.0,2.0,15600.0,0.0,0.0,BRIAC300-6,"BRIDA AC. COMUN Ø6"" NOM 300 LBS",PZ,29/Jul/2022,MP,0.0,0.0,0.0
17/Jul/2020,RECEP01021,16153,Compras,1,1.0,0.0,1.0,15600.0,0.0,0.0,BRIAC300-6,"BRIDA AC. COMUN Ø6"" NOM 300 LBS",PZ,29/Jul/2022,MP,0.0,0.0,0.0
06/Jul/2020,RECEP00995,15605,Compras,1,1.0,0.0,1.0,15600.0,0.0,0.0,BRIAC300-6,"BRIDA AC. COMUN Ø6"" NOM 300 LBS",PZ,29/Jul/2022,MP,0.0,0.0,0.0
03/Jul/2020,RECEP00985,15501,Compras,1,1000.0,0.0,2710.0,0.1724,0.0,0.0,RONPLAM3INOX,RONDANA PLANA GALV M3,PZ,28/Abr/2023,Stock máximo:,0.0,0.0,738.0
07/Feb/2020,RECEP00624,9339,Compras,1,500.0,0.0,2615.0,0.0,0.0,0.0,RONPLAM3INOX,RONDANA PLANA GALV M3,PZ,28/Abr/2023,Stock máximo:,0.0,0.0,738.0
09/Oct/2020,RECEP01300,20864,Compras,1,10.0,0.0,10.0,144.98,0.0,0.0,SENPT1000,BULBO RTD PT-1000 CLASE B,PZ,23/Mar/2023,M,10.0,20.0,19.0
06/Nov/2020,RECEP01366,22271,Compras,1,2471.6,0.0,4258.24,1.7422,1356.8,2363.81604,AL8020-25,ALAMBRE 8020 CAL.25,MT,30/Jun/2023,D,1110.0,2220.0,3403.8002
06/Nov/2020,RECEP01365,22269,Compras,1,2470.12,0.0,4256.76,1.90865,0.0,0.0,AL8020-25,ALAMBRE 8020 CAL.25,MT,30/Jun/2023,D,1110.0,2220.0,3403.8002
20/Nov/2020,RECEP01387,22857,Compras,1,2.0,0.0,2.0,700.0,0.0,0.0,AEROPACK-K-1/16,"AEROPACK TIPO K DE Ø 1/16""",MT,10/Oct/2022,PT,3.0,6.0,2.98
09/Dic/2020,RECEP01448,23984,Compras,1,300.0,0.0,495.0,0.61,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
07/Feb/2020,RECEP00619,9314,Compras,1,400.0,0.0,1908.0,0.65,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
07/Feb/2020,RECEP00616,9307,Compras,1,1500.0,0.0,1508.0,0.65,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
09/Ene/2020,RECEP00499,7454,Compras,1,200.0,0.0,708.0,0.65,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
05/Mar/2020,RECEP00751,11364,Compras,1,100.0,0.0,260.05,25.74,0.0,0.0,CABTERKPVC-20,CABLE P/TERMOPAR PVC TK CAL.20,M,08/Nov/2023,MP,0.0,0.0,300.0
18/Dic/2020,RECEP01480,24473,Compras,1,30.0,0.0,31.0,700.0,0.0,0.0,CAJCONG1,"CAJA CONEXION GRANDE NARANJA 1 Ø""",PZ,29/Sep/2023,K,5.0,15.0,49.0
10/Mar/2020,RECEP00764,11579,Compras,1,20.0,0.0,71.0,700.0,0.0,0.0,CAJCONG1,"CAJA CONEXION GRANDE NARANJA 1 Ø""",PZ,29/Sep/2023,K,5.0,15.0,49.0
20/Feb/2020,RECEP00682,10236,Compras,1,40.0,0.0,58.0,700.0,0.0,0.0,CAJCONG1,"CAJA CONEXION GRANDE NARANJA 1 Ø""",PZ,29/Sep/2023,K,5.0,15.0,49.0
15/Dic/2020,RECEP01467,24306,Compras,1,5.0,0.0,11.0,1760.0,0.0,0.0,CIFV0001,CINTA FIV AISLANTE  TUK 12 MM,PZ,24/Jul/2023,B,5.0,10.0,23.0
11/Ago/2020,RECEP01123,17500,Compras,1,15.0,0.0,18.0,1760.0,0.0,0.0,CIFV0001,CINTA FIV AISLANTE  TUK 12 MM,PZ,24/Jul/2023,B,5.0,10.0,23.0
01/Dic/2020,RECEP01425,23449,Compras,1,96.0,0.0,96.0,550.0,0.0,0.0,ALAMA1-7,ALAMBRE A1 CALIBRE 7,M,19/Jul/2021,MP,0.0,0.0,0.0
05/Feb/2020,RECEP00595,9021,Compras,1,1.0,0.0,1.93,4100.0,0.0,0.0,BAR-NYL-114,"BARRA DE NYLAMID 1´1/4 Ø""",M,13/Sep/2023,MP,0.0,0.0,0.405
30/Sep/2020,RECEP01266,20186,Compras,1,733.507,0.0,1520.437,1.77757,0.0,0.0,ALDSD-20,ALAMBRE DSD CAL.20,M,24/Jul/2023,MP,0.0,0.0,1487.898
06/Ago/2020,RECEP01111,17288,Compras,1,200.0,0.0,345.0,1.8991,0.0,0.0,ZAP0059,ZAPATA HEMBRA A.T. CAL 16-14,PZ,05/May/2022,M,100.0,300.0,68.0
24/Mar/2020,RECEP00826,12377,Compras,1,200.0,0.0,307.0,1.66,0.0,0.0,ZAP0059,ZAPATA HEMBRA A.T. CAL 16-14,PZ,05/May/2022,M,100.0,300.0,68.0
24/Ene/2020,RECEP00552,8427,Compras,1,100.0,0.0,178.0,71.38,0.0,0.0,CABFV-8,CABLE FV CAL.8-250°,MT,31/Oct/2023,C,100.0,300.0,128.4
09/Ene/2020,RECEP00500,7455,Compras,1,200.0,0.0,260.0,1.0,0.0,0.0,TORAL1/4X1/2STD,"TORNILLO ALLEN STD 1/4X1 1/2""	TUS""",PZ,25/Jul/2023,Stock máximo:,0.0,300.0,67.0
20/Feb/2020,RECEP00682,10236,Compras,1,40.0,0.0,40.0,600.0,0.0,0.0,"CAJCON1""","CAJA CONEXIÒN CHICA NEGRA 1"" Ø",PZ,20/Feb/2020,MP,0.0,0.0,2.0
16/Oct/2020,RECEP01314,21148,Compras,1,6.0,0.0,6.0,1306.0,0.0,0.0,AL8020-12,ALAMBRE 8020 CAL.12,MT,06/Jul/2023,Stock máximo:,100.0,0.0,208.0
20/Mar/2020,RECEP00812,12221,Compras,1,189.0,0.0,189.0,11.42857,0.0,0.0,ALAMA1,ALAMBRE A1 CAL. 14,M,20/Mar/2020,MP,0.0,0.0,0.0
30/Nov/2020,RECEP01423,23411,Compras,1,2.0,0.0,2.0,811.953,0.0,0.0,MORREFRA,MORTERO REFRACTARIO,KG,28/Feb/2023,Stock máximo:,2.0,0.0,3.0
25/Nov/2020,RECEP01404,23101,Compras,1,200.0,0.0,547.0,1.899,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
03/Nov/2020,RECEP01358,22043,Compras,1,200.0,0.0,427.0,1.899,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
29/Oct/2020,RECEP01357,22036,Compras,1,200.0,0.0,427.0,1.899,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
26/Feb/2020,RECEP00714,10714,Compras,1,500.0,0.0,958.0,1.66,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
25/Nov/2020,RECEP01403,23099,Compras,1,50.0,0.0,74.4,45.76,0.0,0.0,BUSLAT3/4X7/16X1,"BUSHING DE LATON 3/4X7/16X1""	TUS""",PZ,06/Abr/2022,G,20.0,50.0,22.0
30/Sep/2020,RECEP01268,20212,Compras,1,50.0,0.0,50.9,65.99,0.0,0.0,TUPLINOX3/16X1/4,"TUBO PLICA INOX Ø INT 3/16 EXT 1/4""""",MT,03/Oct/2023,Stock máximo:,50.0,50.0,182.24
03/Dic/2020,RECEP01433,23578,Compras,1,10.0,0.0,14.0,474.78,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
20/Ago/2020,RECEP01146,18057,Compras,1,10.0,0.0,17.0,474.79,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
06/Ago/2020,RECEP01111,17288,Compras,1,12.0,0.0,18.0,474.79,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
31/Jul/2020,RECEP01089,16950,Compras,1,10.0,0.0,10.0,474.79,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
17/Jul/2020,RECEP01028,16212,Compras,1,10.0,0.0,14.0,474.79,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
14/Jul/2020,RECEP01015,15997,Compras,1,10.0,0.0,14.0,4750.0,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
